buy,fund_595,ED,0,1/12/2005
buy,fund_406,HSP,10,1/12/2005
buy,fund_90,BEAM,0,1/12/2005
buy,fund_763,GIS,0,1/12/2005
buy,fund_679,CMCSA,496903,1/12/2005
buy,fund_845,BK,0,1/12/2005
buy,fund_858,MOS,6506,1/12/2005
buy,fund_27,PNR,2497,1/12/2005
buy,fund_443,OXY,0,1/12/2005
buy,fund_595,YUM,0,1/12/2005
buy,fund_605,KR,777,1/12/2005
buy,fund_845,APC,0,1/12/2005
buy,fund_864,IGT,0,1/12/2005
buy,fund_874,CCE,0,1/12/2005
buy,fund_918,QCOM,0,1/12/2005
buy,fund_692,PNC,0,1/12/2005
buy,fund_406,MO,181,1/12/2005
buy,fund_505,TGT,22,1/12/2005
buy,fund_3,NUE,81,1/12/2005
buy,fund_254,TSO,607460,1/12/2005
buy,fund_14,KMX,8982,1/12/2005
buy,fund_845,ROP,0,1/12/2005
buy,fund_738,EA,10,1/12/2005
buy,fund_781,NKE,421808,1/12/2005
buy,fund_621,EXPE,0,1/12/2005
buy,fund_764,BIIB,4558,1/12/2005
buy,fund_933,CNX,6166,1/12/2005
buy,fund_453,SEE,0,1/12/2005
buy,fund_541,ETR,0,1/12/2005
buy,fund_798,CTXS,50211,1/12/2005
buy,fund_254,TSS,43,1/12/2005
buy,fund_122,HPQ,885,1/12/2005
buy,fund_622,DFS,1194151,1/12/2005
buy,fund_526,EBAY,8514,1/12/2005
buy,fund_529,PNC,0,1/12/2005
buy,fund_426,YHOO,9648,1/12/2005
buy,fund_387,HIG,1,1/12/2005
buy,fund_211,NFX,68302,1/12/2005
buy,fund_864,MUR,0,1/12/2005
buy,fund_453,MUR,1,1/12/2005
buy,fund_932,AON,0,1/12/2005
buy,fund_453,BEAM,0,1/12/2005
buy,fund_879,TSCO,398370,1/12/2005
buy,fund_53,CVS,0,1/12/2005
buy,fund_833,NVDA,109615,1/12/2005
buy,fund_474,C,0,1/12/2005
buy,fund_780,LLY,12,1/12/2005
buy,fund_894,LUK,0,1/12/2005
buy,fund_29,TRV,163,1/12/2005
buy,fund_806,CAT,0,1/12/2005
buy,fund_425,APC,0,1/12/2005
buy,fund_666,CMG,13901,1/12/2005
buy,fund_301,JBL,270,1/12/2005
buy,fund_362,VTR,0,1/12/2005
buy,fund_736,MAT,0,1/12/2005
buy,fund_903,TJX,0,1/12/2005
buy,fund_864,CNP,14,1/12/2005
buy,fund_24,SIAL,1,1/12/2005
buy,fund_820,PBCT,0,1/12/2005
buy,fund_545,PGR,0,1/12/2005
buy,fund_425,HON,20,1/12/2005
buy,fund_122,CHK,0,1/12/2005
buy,fund_517,WDC,0,1/12/2005
buy,fund_407,DD,0,1/12/2005
buy,fund_587,FRX,822,1/12/2005
buy,fund_53,ETFC,0,1/12/2005
buy,fund_123,JPM,2068,1/12/2005
buy,fund_638,LNC,12,1/12/2005
buy,fund_833,ABC,0,1/12/2005
buy,fund_559,HRL,0,1/12/2005
buy,fund_575,MDLZ,0,1/12/2005
buy,fund_63,HBAN,5,1/12/2005
buy,fund_735,TROW,0,1/12/2005
buy,fund_858,CAG,0,1/12/2005
buy,fund_53,CSC,5,1/12/2005
buy,fund_806,TMO,513,1/12/2005
buy,fund_894,PCAR,0,1/12/2005
buy,fund_623,HST,3385,1/12/2005
buy,fund_33,KSU,1,1/12/2005
buy,fund_519,BK,290894,1/12/2005
buy,fund_27,SE,0,1/12/2005
buy,fund_408,RDC,0,1/12/2005
buy,fund_324,ESV,2696,1/12/2005
buy,fund_691,GE,14364,1/12/2005
buy,fund_186,ALXN,86528,1/12/2005
buy,fund_408,DLTR,0,1/12/2005
buy,fund_665,EQT,4611,1/12/2005
buy,fund_463,MSI,225,1/12/2005
buy,fund_735,KMX,0,1/12/2005
buy,fund_323,HCBK,0,1/12/2005
buy,fund_765,GLW,0,1/12/2005
buy,fund_816,COG,384,1/12/2005
buy,fund_409,SO,81770,1/12/2005
buy,fund_858,REGN,0,1/12/2005
buy,fund_143,NRG,0,1/12/2005
buy,fund_716,DRI,10,1/12/2005
buy,fund_623,PNC,0,1/12/2005
buy,fund_716,VFC,72,1/12/2005
buy,fund_350,LRCX,0,1/12/2005
buy,fund_481,GD,884157,1/12/2005
buy,fund_156,KR,1,1/12/2005
buy,fund_79,NUE,49073,1/12/2005
buy,fund_498,WAT,1809,1/12/2005
buy,fund_681,NTRS,4218,1/12/2005
buy,fund_34,XEL,265545,1/12/2005
buy,fund_303,BLK,1068,1/12/2005
buy,fund_735,RAI,19849,1/12/2005
buy,fund_895,STI,711,1/12/2005
buy,fund_575,TROW,0,1/12/2005
buy,fund_636,TXT,0,1/12/2005
buy,fund_541,SO,0,1/12/2005
buy,fund_555,PETM,49823,1/12/2005
buy,fund_859,GLW,11272,1/12/2005
buy,fund_385,TSN,16,1/12/2005
buy,fund_624,FDO,71,1/12/2005
buy,fund_518,DGX,0,1/12/2005
buy,fund_92,TE,0,1/12/2005
buy,fund_52,IVZ,0,1/12/2005
buy,fund_361,BLL,5774,1/12/2005
buy,fund_843,PRU,0,1/12/2005
buy,fund_235,BHI,4,1/12/2005
buy,fund_734,LB,0,1/12/2005
buy,fund_513,VAR,604343,1/12/2005
buy,fund_508,GLW,0,1/12/2005
buy,fund_445,LLL,0,1/12/2005
buy,fund_879,OKE,0,1/12/2005
buy,fund_734,ATI,2546,1/12/2005
buy,fund_14,UNP,0,1/12/2005
buy,fund_323,ORCL,420363,1/12/2005
buy,fund_920,AA,0,1/12/2005
buy,fund_931,EOG,9487,1/12/2005
buy,fund_351,WMT,38883,1/12/2005
buy,fund_66,NRG,0,1/12/2005
buy,fund_409,KR,0,1/12/2005
buy,fund_859,VMC,0,1/12/2005
buy,fund_766,JBL,0,1/12/2005
buy,fund_409,SNA,0,1/12/2005
buy,fund_229,ETFC,1544,1/12/2005
buy,fund_422,BBT,0,1/12/2005
buy,fund_816,HRB,0,1/12/2005
buy,fund_305,MO,26700,1/12/2005
buy,fund_778,ETR,4520,1/12/2005
buy,fund_717,SNDK,0,1/12/2005
buy,fund_351,BMY,1,1/12/2005
buy,fund_24,AN,499689,1/12/2005
buy,fund_322,NTRS,104,1/12/2005
buy,fund_799,HAL,1,1/12/2005
buy,fund_422,SWN,0,1/12/2005
buy,fund_305,VRTX,0,1/12/2005
buy,fund_523,AVP,51,1/12/2005
buy,fund_195,NOC,0,1/12/2005
buy,fund_466,CLX,1,1/12/2005
buy,fund_732,NDAQ,0,1/12/2005
buy,fund_816,WAG,0,1/12/2005
buy,fund_820,TXN,117945,1/12/2005
buy,fund_717,CNX,0,1/12/2005
buy,fund_880,ZMH,26119,1/12/2005
buy,fund_410,DTE,0,1/12/2005
buy,fund_124,LOW,0,1/12/2005
buy,fund_103,USB,73984,1/12/2005
buy,fund_476,APD,2,1/12/2005
buy,fund_351,ABC,0,1/12/2005
buy,fund_34,AMGN,10,1/12/2005
buy,fund_257,PCP,49,1/12/2005
buy,fund_102,EFX,0,1/12/2005
buy,fund_732,MHFI,23377,1/12/2005
buy,fund_307,EA,1,1/12/2005
buy,fund_23,KLAC,0,1/12/2005
buy,fund_130,PGR,1,1/12/2005
buy,fund_446,HAL,7,1/12/2005
buy,fund_169,SO,0,1/12/2005
buy,fund_496,MNST,0,1/12/2005
buy,fund_731,FLR,13,1/12/2005
buy,fund_547,SE,0,1/12/2005
buy,fund_165,VFC,0,1/12/2005
buy,fund_930,GPS,0,1/12/2005
buy,fund_78,FDO,0,1/12/2005
buy,fund_5,ORLY,1405,1/12/2005
buy,fund_195,CMI,458,1/12/2005
buy,fund_195,IVZ,48,1/12/2005
buy,fund_308,ETN,372012,1/12/2005
buy,fund_513,LB,56,1/12/2005
buy,fund_23,CAT,0,1/12/2005
buy,fund_556,AN,18251,1/12/2005
buy,fund_125,AIZ,0,1/12/2005
buy,fund_523,MCK,133,1/12/2005
buy,fund_321,CPB,51,1/12/2005
buy,fund_625,BAC,0,1/12/2005
buy,fund_130,MTB,3026,1/12/2005
buy,fund_871,PNR,0,1/12/2005
buy,fund_730,VFC,1,1/12/2005
buy,fund_144,ATI,1,1/12/2005
buy,fund_800,PXD,2,1/12/2005
buy,fund_352,DFS,0,1/12/2005
buy,fund_308,NRG,0,1/12/2005
buy,fund_47,ADBE,0,1/12/2005
buy,fund_896,MSI,220,1/12/2005
buy,fund_384,HCBK,1,1/12/2005
buy,fund_34,AEE,4,1/12/2005
buy,fund_130,DUK,382233,1/12/2005
buy,fund_258,ACN,8547,1/12/2005
buy,fund_358,GPS,0,1/12/2005
buy,fund_730,MON,129,1/12/2005
buy,fund_930,CVX,2741,1/12/2005
buy,fund_930,AMZN,442567,1/12/2005
buy,fund_513,DOW,36,1/12/2005
buy,fund_266,BEAM,618050,1/12/2005
buy,fund_144,AIV,0,1/12/2005
buy,fund_155,MKC,0,1/12/2005
buy,fund_598,DUK,2,1/12/2005
buy,fund_451,BBBY,1281,1/12/2005
buy,fund_309,GS,24411,1/12/2005
buy,fund_862,UNP,0,1/12/2005
buy,fund_776,KLAC,0,1/12/2005
buy,fund_466,CCE,906163,1/12/2005
buy,fund_169,CME,88,1/12/2005
buy,fund_94,CAM,0,1/12/2005
buy,fund_900,CTAS,4047,1/12/2005
buy,fund_800,AMAT,0,1/12/2005
buy,fund_194,RDC,2,1/12/2005
buy,fund_420,VFC,140,1/12/2005
buy,fund_412,GT,218,1/12/2005
buy,fund_770,BLL,49472,1/12/2005
buy,fund_729,MTB,0,1/12/2005
buy,fund_75,ISRG,0,1/12/2005
buy,fund_28,NVDA,70,1/12/2005
buy,fund_412,WAG,36,1/12/2005
buy,fund_34,ATI,0,1/12/2005
buy,fund_663,AFL,0,1/12/2005
buy,fund_929,ADI,0,1/12/2005
buy,fund_258,HSP,0,1/12/2005
buy,fund_420,SLB,78853,1/12/2005
buy,fund_265,PRU,2128,1/12/2005
buy,fund_899,ALXN,0,1/12/2005
buy,fund_719,PWR,0,1/12/2005
buy,fund_720,ECL,641,1/12/2005
buy,fund_412,WYNN,0,1/12/2005
buy,fund_684,EA,1376,1/12/2005
buy,fund_95,MAT,3348,1/12/2005
buy,fund_319,CL,249,1/12/2005
buy,fund_720,FCX,0,1/12/2005
buy,fund_728,HON,0,1/12/2005
buy,fund_508,SHW,639,1/12/2005
buy,fund_193,EL,0,1/12/2005
buy,fund_100,MMC,642,1/12/2005
buy,fund_100,EW,29474,1/12/2005
buy,fund_65,YHOO,0,1/12/2005
buy,fund_310,RAI,0,1/12/2005
buy,fund_775,BA,11,1/12/2005
buy,fund_775,SBUX,5,1/12/2005
buy,fund_318,AA,4,1/12/2005
buy,fund_899,PKI,0,1/12/2005
buy,fund_925,PBI,302410,1/12/2005
buy,fund_413,VNO,38,1/12/2005
buy,fund_318,PSA,517,1/12/2005
buy,fund_775,MA,375139,1/12/2005
buy,fund_897,NOV,0,1/12/2005
buy,fund_215,FSLR,4477,1/12/2005
buy,fund_145,ACE,33619,1/12/2005
buy,fund_721,ACE,0,1/12/2005
buy,fund_572,TWC,326,1/12/2005
buy,fund_727,SRE,1,1/12/2005
buy,fund_383,IBM,0,1/12/2005
buy,fund_354,IR,540,1/12/2005
buy,fund_419,NUE,16818,1/12/2005
buy,fund_76,SNDK,6638,1/12/2005
buy,fund_557,IP,197464,1/12/2005
buy,fund_311,CCL,0,1/12/2005
buy,fund_628,VRTX,29788,1/12/2005
buy,fund_15,LMT,300,1/12/2005
buy,fund_523,ESV,0,1/12/2005
buy,fund_145,EXC,19502,1/12/2005
buy,fund_572,AN,0,1/12/2005
buy,fund_586,NRG,122357,1/12/2005
buy,fund_317,T,35143,1/12/2005
buy,fund_383,JNJ,0,1/12/2005
buy,fund_264,LLTC,689,1/12/2005
buy,fund_882,MSI,27,1/12/2005
buy,fund_312,JBL,1032,1/12/2005
buy,fund_478,UNM,0,1/12/2005
buy,fund_317,CSX,185037,1/12/2005
buy,fund_193,AET,405693,1/12/2005
buy,fund_99,ADM,336697,1/12/2005
buy,fund_263,MET,0,1/12/2005
buy,fund_190,TSO,45982,1/12/2005
buy,fund_76,WM,7886,1/12/2005
buy,fund_418,MUR,3064,1/12/2005
buy,fund_23,VRSN,10887,1/12/2005
buy,fund_771,APH,0,1/12/2005
buy,fund_99,HES,132587,1/12/2005
buy,fund_232,LB,0,1/12/2005
buy,fund_10,PNC,3154,1/12/2005
buy,fund_146,PDCO,7,1/12/2005
buy,fund_65,JWN,0,1/12/2005
buy,fund_312,SHW,0,1/12/2005
buy,fund_213,MTB,0,1/12/2005
buy,fund_601,CA,2755,1/12/2005
buy,fund_417,CTAS,0,1/12/2005
buy,fund_190,PSA,503,1/12/2005
buy,fund_687,SCG,226,1/12/2005
buy,fund_381,MU,0,1/12/2005
buy,fund_414,HON,0,1/12/2005
buy,fund_685,ROK,261,1/12/2005
buy,fund_927,VRTX,9,1/12/2005
buy,fund_64,AVP,0,1/12/2005
buy,fund_417,VRSN,0,1/12/2005
buy,fund_97,BBBY,65812,1/12/2005
buy,fund_315,SWK,0,1/12/2005
buy,fund_514,BA,1051,1/12/2005
buy,fund_313,BBT,42785,1/12/2005
buy,fund_546,EFX,943,1/12/2005
buy,fund_381,STZ,0,1/12/2005
buy,fund_772,IVZ,247,1/12/2005
buy,fund_415,TEL,67621,1/12/2005
buy,fund_35,EXPE,0,1/12/2005
buy,fund_541,HRB,16,1/12/2005
buy,fund_76,KSU,974,1/12/2005
buy,fund_415,BDX,250,1/12/2005
buy,fund_315,HPQ,0,1/12/2005
buy,fund_232,DHR,5,1/12/2005
buy,fund_313,ADS,1,1/12/2005
buy,fund_449,F,0,1/12/2005
buy,fund_478,AVB,104868,1/12/2005
buy,fund_50,DO,19,1/12/2005
buy,fund_168,ICE,21,1/12/2005
buy,fund_417,OMC,1814,1/12/2005
buy,fund_190,JPM,0,1/12/2005
buy,fund_168,FOXA,116,1/12/2005
buy,fund_802,HRL,4135,1/12/2005
buy,fund_872,IBM,0,1/12/2005
buy,fund_315,A,189420,1/12/2005
buy,fund_168,PPG,1308,1/12/2005
buy,fund_191,AMP,97417,1/12/2005
buy,fund_155,NOC,163494,1/12/2005
buy,fund_98,RDC,0,1/12/2005
buy,fund_49,CERN,0,1/12/2005
buy,fund_262,HCP,170060,1/12/2005
buy,fund_314,ROK,0,1/12/2005
buy,fund_629,BBBY,0,1/12/2005
buy,fund_155,APD,125479,1/12/2005
buy,fund_262,OKE,0,1/12/2005
buy,fund_839,WM,0,1/12/2005
buy,fund_127,EW,0,1/12/2005
buy,fund_540,ESV,0,1/12/2005
buy,fund_145,CMI,0,1/12/2005
buy,fund_449,BAX,0,1/12/2005
buy,fund_898,UPS,1,1/12/2005
buy,fund_262,WY,1691,1/12/2005
buy,fund_214,TXT,3,1/12/2005
buy,fund_416,WAG,35299,1/12/2005
buy,fund_314,MOS,0,1/12/2005
buy,fund_232,BEAM,162177,1/12/2005
buy,fund_167,XEL,0,1/12/2005
buy,fund_167,REGN,0,1/12/2005
buy,fund_630,OI,3896,1/12/2005
buy,fund_155,XRX,23262,1/12/2005
buy,fund_191,XRAY,7,1/12/2005
buy,fund_849,STX,0,1/12/2005
buy,fund_524,MYL,176,1/13/2005
buy,fund_818,SLB,58843,1/13/2005
buy,fund_191,ZMH,1,1/13/2005
buy,fund_449,AEE,204,1/13/2005
buy,fund_191,BDX,0,1/13/2005
buy,fund_478,ETN,22,1/13/2005
buy,fund_465,CSCO,356506,1/13/2005
buy,fund_585,EXPD,36,1/13/2005
buy,fund_382,CTL,0,1/13/2005
buy,fund_356,MCD,8801,1/13/2005
buy,fund_630,ED,7,1/13/2005
buy,fund_382,VRTX,0,1/13/2005
buy,fund_22,SCG,0,1/13/2005
buy,fund_416,ORCL,42,1/13/2005
buy,fund_191,AZO,0,1/13/2005
buy,fund_630,HST,35988,1/13/2005
buy,fund_262,HES,44065,1/13/2005
buy,fund_464,HAL,1,1/13/2005
buy,fund_231,RRC,0,1/13/2005
buy,fund_817,DE,0,1/13/2005
buy,fund_630,ALXN,0,1/13/2005
buy,fund_313,AAPL,0,1/13/2005
buy,fund_898,BCR,0,1/13/2005
buy,fund_314,TYC,0,1/13/2005
buy,fund_630,COL,0,1/13/2005
buy,fund_167,TMK,0,1/13/2005
buy,fund_465,HD,5779,1/13/2005
buy,fund_724,T,15535,1/13/2005
buy,fund_585,ALTR,0,1/13/2005
buy,fund_558,HPQ,2717,1/13/2005
buy,fund_192,GS,23175,1/13/2005
buy,fund_536,POM,160,1/13/2005
buy,fund_686,NRG,0,1/13/2005
buy,fund_772,FTI,0,1/13/2005
buy,fund_192,ADBE,9287,1/13/2005
buy,fund_725,ADM,1,1/13/2005
buy,fund_263,APA,11861,1/13/2005
buy,fund_232,SBUX,2,1/13/2005
buy,fund_629,AVB,5,1/13/2005
buy,fund_415,WYNN,857,1/13/2005
buy,fund_818,TEL,0,1/13/2005
buy,fund_495,ISRG,18,1/13/2005
buy,fund_524,GIS,94181,1/13/2005
buy,fund_231,BIIB,6,1/13/2005
buy,fund_631,HUM,1901,1/13/2005
buy,fund_417,CHK,2,1/13/2005
buy,fund_417,PDCO,2,1/13/2005
buy,fund_356,CHK,0,1/13/2005
buy,fund_64,HSP,0,1/13/2005
buy,fund_572,WY,0,1/13/2005
buy,fund_15,CMCSA,0,1/13/2005
buy,fund_448,XL,0,1/13/2005
buy,fund_631,PCP,1,1/13/2005
buy,fund_98,HCBK,0,1/13/2005
buy,fund_872,GCI,1,1/13/2005
buy,fund_881,ITW,177,1/13/2005
buy,fund_263,MDT,364,1/13/2005
buy,fund_631,EBAY,0,1/13/2005
buy,fund_414,BDX,0,1/13/2005
buy,fund_2,AON,1494,1/13/2005
buy,fund_449,COF,0,1/13/2005
buy,fund_15,ATI,0,1/13/2005
buy,fund_840,STI,7,1/13/2005
buy,fund_312,LEN,0,1/13/2005
buy,fund_465,FLR,949,1/13/2005
buy,fund_50,TXN,0,1/13/2005
buy,fund_628,RF,0,1/13/2005
buy,fund_774,DOV,18,1/13/2005
buy,fund_927,ADBE,0,1/13/2005
buy,fund_774,COH,1,1/13/2005
buy,fund_513,HAS,0,1/13/2005
buy,fund_599,ESV,0,1/13/2005
buy,fund_628,LLTC,3,1/13/2005
buy,fund_722,MUR,0,1/13/2005
buy,fund_450,ALL,68,1/13/2005
buy,fund_155,ZMH,0,1/13/2005
buy,fund_925,MMC,0,1/13/2005
buy,fund_167,PLD,12802,1/13/2005
buy,fund_312,EXC,763,1/13/2005
buy,fund_727,SNA,451828,1/13/2005
buy,fund_927,PPG,0,1/13/2005
buy,fund_727,BAX,149,1/13/2005
buy,fund_260,IPG,0,1/13/2005
buy,fund_546,TGT,0,1/13/2005
buy,fund_357,INTU,73,1/13/2005
buy,fund_35,ADS,13001,1/13/2005
buy,fund_448,UNH,51335,1/13/2005
buy,fund_774,UTX,0,1/13/2005
buy,fund_145,SBUX,17951,1/13/2005
buy,fund_128,AA,0,1/13/2005
buy,fund_317,BA,124,1/13/2005
buy,fund_803,HRB,0,1/13/2005
buy,fund_414,A,85681,1/13/2005
buy,fund_771,FCX,120,1/13/2005
buy,fund_841,F,76212,1/13/2005
buy,fund_96,USB,852,1/13/2005
